"index";"id";"anonymous";"graduatingYear";"overallScore";"overall";"curriculum";"jobSupport";"school_id";"course_id";"program_time_id";"program_presence_id"
1698;251375;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1699;251357;1;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1700;251354;0;2019.0;4.0;4.0;4.0;0.0;3;4;1;1
1701;251345;1;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1702;251344;0;2019.0;4.7;5.0;4.0;5.0;3;4;1;1
1703;251240;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1704;251223;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1705;251336;0;2019.0;4.0;4.0;4.0;4.0;3;4;1;1
1706;251207;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1707;251189;0;2019.0;4.7;5.0;4.0;5.0;3;4;1;1
1708;251184;1;2019.0;4.0;4.0;4.0;4.0;3;4;1;1
1709;251333;1;2019.0;4.5;4.0;5.0;0.0;3;4;1;1
1710;251097;0;2019.0;4.0;4.0;5.0;3.0;3;4;1;1
1711;251088;1;2019.0;4.7;5.0;5.0;4.0;3;4;1;1
1712;251481;0;2019.0;3.0;3.0;3.0;3.0;3;4;1;1
1713;250652;0;2013.0;5.0;5.0;0.0;0.0;3;4;1;1
1714;250931;1;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1715;247269;0;2019.0;4.7;5.0;5.0;4.0;3;4;1;1
1716;247763;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1717;247472;0;2019.0;4.3;5.0;4.0;4.0;3;4;1;1
1718;247531;0;2018.0;4.0;4.0;5.0;3.0;3;4;1;1
1719;247563;0;2019.0;4.3;4.0;4.0;5.0;3;4;1;1
1720;247494;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1721;247497;0;2019.0;4.7;5.0;5.0;4.0;3;4;1;1
1722;245688;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1723;247188;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1724;247115;1;2019.0;3.7;4.0;3.0;4.0;3;4;1;1
1725;247090;1;2019.0;4.3;5.0;4.0;4.0;3;4;1;1
1726;247417;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1727;247415;0;2019.0;4.3;4.0;4.0;5.0;3;4;1;1
1728;247394;0;2019.0;4.0;5.0;4.0;3.0;3;4;1;1
1729;247387;0;2019.0;4.7;5.0;5.0;4.0;3;4;1;1
1730;247114;1;2019.0;3.7;4.0;5.0;2.0;3;4;1;1
1731;247340;0;2019.0;4.7;5.0;5.0;4.0;3;4;1;1
1732;247425;0;2019.0;4.7;5.0;4.0;5.0;3;4;1;1
1733;247346;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1734;247062;0;2019.0;4.0;4.0;4.0;0.0;3;4;1;1
1735;247052;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1736;247030;1;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1737;242450;1;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1738;247355;1;2019.0;4.7;5.0;5.0;4.0;3;4;1;1
1739;246953;0;2019.0;4.3;5.0;4.0;4.0;3;4;1;1
1742;245251;0;2019.0;4.5;5.0;4.0;0.0;3;4;1;1
1743;247301;0;2019.0;4.3;4.0;4.0;5.0;3;4;1;1
1744;247219;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1745;247154;1;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1746;247134;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1747;247123;1;2019.0;4.0;4.0;4.0;4.0;3;4;1;1
1749;245742;1;2019.0;5.0;5.0;5.0;0.0;3;4;1;1
1750;236650;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1751;246993;1;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1752;246924;1;2018.0;4.7;5.0;5.0;4.0;3;4;1;1
1753;246686;1;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1754;246678;1;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1755;246600;0;2018.0;4.7;5.0;4.0;5.0;3;4;1;1
1756;246626;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1757;245937;1;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1758;245821;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1759;246885;1;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1760;246587;1;2018.0;4.0;4.0;4.0;0.0;3;4;1;1
1761;245635;0;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1763;246500;0;2017.0;4.7;5.0;4.0;5.0;3;4;1;1
1764;246357;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1765;246305;1;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1766;246604;1;2018.0;4.7;5.0;5.0;4.0;3;4;1;1
1768;246307;1;2018.0;4.7;5.0;5.0;4.0;3;4;1;1
1769;246302;1;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1770;246897;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1771;246259;1;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1772;246071;1;2018.0;4.5;4.0;5.0;0.0;3;4;1;1
1773;246042;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1774;245031;1;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1775;246260;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1776;245246;0;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1777;244968;1;2018.0;4.0;4.0;4.0;4.0;3;4;1;1
1778;246215;1;2018.0;4.5;5.0;4.0;0.0;3;4;1;1
1779;246207;1;2018.0;4.5;5.0;4.0;0.0;3;4;1;1
1780;244878;1;2018.0;4.3;4.0;4.0;5.0;3;4;1;1
1781;239153;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1783;245953;0;2018.0;4.3;4.0;4.0;5.0;3;4;1;1
1784;239967;0;2018.0;4.0;4.0;3.0;5.0;3;4;1;1
1785;242595;0;2018.0;4.3;4.0;5.0;4.0;3;4;1;1
1786;238821;0;2018.0;4.0;4.0;4.0;4.0;3;4;1;1
1787;238651;0;2018.0;4.0;4.0;4.0;0.0;3;4;1;1
1788;238568;0;2018.0;4.0;4.0;4.0;4.0;3;4;1;1
1789;238244;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1790;245812;0;2018.0;4.5;4.0;5.0;0.0;3;4;1;1
1791;245793;1;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1792;242251;1;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1793;245132;0;2018.0;4.0;4.0;4.0;4.0;3;4;1;1
1794;241032;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1795;245623;0;2018.0;4.7;5.0;5.0;4.0;3;4;1;1
1796;245578;0;2018.0;4.3;4.0;5.0;4.0;3;4;1;1
1798;245397;0;2018.0;4.7;5.0;4.0;5.0;3;4;1;1
1799;245517;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1800;245511;0;2018.0;4.7;5.0;5.0;4.0;3;4;1;1
1801;245618;0;2018.0;4.0;4.0;4.0;0.0;3;4;1;1
1802;231628;0;2018.0;3.0;4.0;3.0;2.0;3;4;1;1
1803;233091;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1804;245475;1;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1805;245497;1;2018.0;4.0;3.0;5.0;0.0;3;4;1;1
1806;236408;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1807;245433;0;2018.0;4.0;4.0;4.0;0.0;3;4;1;1
1808;245406;1;2017.0;4.3;4.0;5.0;4.0;3;4;1;1
1809;245394;1;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1810;245362;0;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1811;235433;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1813;245373;1;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1814;245372;0;2018.0;4.3;4.0;4.0;5.0;3;4;1;1
1815;245371;0;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1816;245173;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1817;245321;1;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1818;245162;0;2018.0;4.7;5.0;4.0;5.0;3;4;1;1
1819;244092;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1820;236573;0;2018.0;3.7;4.0;4.0;3.0;3;4;1;1
1821;243546;0;2018.0;4.3;4.0;5.0;4.0;3;4;1;1
1822;243502;0;2018.0;4.5;4.0;5.0;0.0;3;4;1;1
1823;243465;1;2018.0;4.0;4.0;4.0;0.0;3;4;1;1
1824;234448;0;2018.0;4.0;4.0;4.0;4.0;3;4;1;1
1825;234172;0;2018.0;4.7;5.0;5.0;4.0;3;4;1;1
1826;233920;0;2018.0;4.7;5.0;4.0;5.0;3;4;1;1
1827;235551;0;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1828;233287;0;2018.0;4.5;5.0;4.0;0.0;3;4;1;1
1829;231741;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1830;244853;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1831;244575;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1832;244471;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1833;244433;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1834;244418;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1835;243938;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1836;244106;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1837;243527;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1838;242705;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1839;241641;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1840;244245;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1841;244410;0;2018.0;4.7;5.0;5.0;4.0;3;4;1;1
1842;244369;0;2018.0;4.7;5.0;5.0;4.0;3;4;1;1
1843;244991;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1844;243481;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1845;243373;1;2018.0;4.3;5.0;4.0;4.0;3;4;1;1
1846;244519;0;2018.0;4.0;3.0;5.0;4.0;3;4;1;1
1848;246317;0;2018.0;3.3;4.0;5.0;1.0;3;4;1;1
1852;236031;1;2018.0;4.0;4.0;4.0;4.0;3;4;1;1
1857;244826;0;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1858;244842;0;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1859;244617;1;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1860;244597;1;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1863;244591;0;2018.0;4.3;4.0;5.0;4.0;3;4;1;1
1864;244590;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1865;244561;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1866;244576;1;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1867;236264;1;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1868;244450;0;2018.0;4.7;5.0;5.0;4.0;3;4;1;1
1869;232161;1;2018.0;4.7;4.0;5.0;5.0;3;4;1;1
1870;232130;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1871;244453;0;2018.0;4.5;5.0;4.0;0.0;3;4;1;1
1872;234350;0;2018.0;4.7;4.0;5.0;5.0;3;4;1;1
1873;244445;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1876;244216;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1877;244149;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1881;244184;0;2018.0;4.3;4.0;4.0;5.0;3;4;1;1
1882;244178;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1884;237982;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1885;244029;0;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1888;244013;0;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1889;243995;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1890;243990;0;2018.0;4.3;5.0;4.0;4.0;3;4;1;1
1891;243991;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1896;243952;1;2017.0;4.7;5.0;5.0;4.0;3;4;1;1
1897;243887;0;2018.0;4.7;5.0;5.0;4.0;3;4;1;1
1898;243871;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1901;243816;0;2017.0;4.0;4.0;5.0;3.0;3;4;1;1
1904;243700;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1905;237790;0;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1906;237536;0;2018.0;4.0;4.0;4.0;4.0;3;4;1;1
1909;243415;1;2017.0;4.3;5.0;5.0;3.0;3;4;1;1
1913;241670;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1914;243072;1;2018.0;4.7;4.0;5.0;5.0;3;4;1;1
1915;242855;1;2018.0;4.0;4.0;5.0;3.0;3;4;1;1
1916;236418;1;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1917;242896;1;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1918;242825;0;2018.0;4.5;5.0;4.0;0.0;3;4;1;1
1920;235275;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1921;235186;1;2018.0;3.7;3.0;4.0;4.0;3;4;1;1
1922;242364;1;2018.0;4.7;5.0;5.0;4.0;3;4;1;1
1923;242290;0;2018.0;3.0;3.0;3.0;0.0;3;4;1;1
1924;234544;1;2018.0;4.3;5.0;5.0;3.0;3;4;1;1
1925;242535;1;2015.0;4.3;5.0;5.0;3.0;3;4;1;1
1926;241983;0;2017.0;4.0;4.0;4.0;4.0;3;4;1;1
1927;238347;1;2018.0;3.0;3.0;3.0;3.0;3;4;1;1
1928;243692;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1929;242722;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1930;236379;1;2017.0;4.7;5.0;5.0;4.0;3;4;1;1
1931;243407;0;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1932;242778;0;2018.0;4.5;5.0;4.0;0.0;3;4;1;1
1933;242499;1;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1934;242459;0;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1935;242453;0;2018.0;4.5;5.0;4.0;0.0;3;4;1;1
1936;242392;0;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1937;242347;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1938;242337;0;2018.0;4.7;5.0;4.0;5.0;3;4;1;1
1939;242182;0;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1941;236765;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1942;242257;1;2018.0;4.7;5.0;5.0;4.0;3;4;1;1
1943;235371;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1944;234977;1;2018.0;4.7;5.0;5.0;4.0;3;4;1;1
1945;235064;0;2018.0;4.0;4.0;4.0;0.0;3;4;1;1
1946;234955;1;2018.0;4.7;5.0;4.0;5.0;3;4;1;1
1947;234315;1;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1949;243414;1;2018.0;4.3;4.0;4.0;5.0;3;4;1;1
1950;243325;1;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1951;243326;1;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1952;243291;0;2017.0;4.7;5.0;4.0;5.0;3;4;1;1
1953;243220;0;2018.0;4.3;4.0;4.0;5.0;3;4;1;1
1954;243091;1;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1955;236987;0;2018.0;4.7;5.0;5.0;4.0;3;4;1;1
1956;242997;1;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1957;243185;0;2018.0;4.5;5.0;4.0;0.0;3;4;1;1
1958;243174;0;2018.0;5.0;5.0;5.0;5.0;3;4;1;1
1959;241722;1;2018.0;5.0;5.0;5.0;0.0;3;4;1;1
1961;242889;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
1962;242908;1;2017.0;2.3;2.0;3.0;2.0;3;4;1;1
1966;242426;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
1969;240578;0;2017.0;4.7;5.0;5.0;4.0;3;4;1;1
1970;242269;0;2017.0;4.7;5.0;5.0;4.0;3;4;1;1
1971;242262;0;2017.0;4.3;5.0;4.0;4.0;3;4;1;1
1972;243007;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
1973;242276;1;2017.0;3.7;3.0;4.0;4.0;3;4;1;1
1975;242166;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
1976;242145;0;2017.0;5.0;5.0;5.0;0.0;3;4;1;1
1977;242802;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
1978;243100;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
1979;242127;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
1980;242126;0;2017.0;4.3;4.0;5.0;4.0;3;4;1;1
1981;242099;1;2017.0;4.7;5.0;5.0;4.0;3;4;1;1
1982;242125;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
1984;241937;0;2017.0;4.3;5.0;4.0;4.0;3;4;1;1
1985;241930;1;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
1986;241900;0;2017.0;4.7;5.0;5.0;4.0;3;4;1;1
1987;241733;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
1989;241650;1;2017.0;4.7;5.0;4.0;5.0;3;4;1;1
1990;241639;1;2017.0;5.0;5.0;5.0;0.0;3;4;1;1
1992;241462;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
1994;241455;0;2017.0;4.7;5.0;5.0;4.0;3;4;1;1
1995;237346;1;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2000;241421;0;2017.0;4.3;5.0;4.0;4.0;3;4;1;1
2001;241407;0;2017.0;4.7;5.0;5.0;4.0;3;4;1;1
2002;241367;1;2017.0;3.7;4.0;4.0;3.0;3;4;1;1
2004;240693;1;2017.0;4.3;4.0;5.0;4.0;3;4;1;1
2005;240872;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2006;240664;1;2017.0;4.3;5.0;4.0;4.0;3;4;1;1
2007;240605;1;2017.0;4.3;4.0;5.0;4.0;3;4;1;1
2008;240649;1;2017.0;4.0;4.0;5.0;3.0;3;4;1;1
2009;242961;1;2017.0;2.7;3.0;4.0;1.0;3;4;1;1
2010;240637;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2011;240873;1;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2012;240547;0;2017.0;4.0;4.0;4.0;4.0;3;4;1;1
2013;240426;0;2017.0;4.7;4.0;5.0;5.0;3;4;1;1
2014;237257;1;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2015;240424;0;2017.0;4.3;5.0;4.0;4.0;3;4;1;1
2016;240388;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2017;240323;1;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2018;240875;1;2017.0;4.0;4.0;5.0;3.0;3;4;1;1
2019;240320;1;2017.0;3.7;4.0;4.0;3.0;3;4;1;1
2020;240882;1;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2021;240883;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2022;240250;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2023;240234;1;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2024;240884;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2025;240216;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2026;240197;1;2017.0;5.0;0.0;5.0;0.0;3;4;1;1
2027;240190;0;2017.0;4.7;4.0;5.0;5.0;3;4;1;1
2028;240178;1;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2029;240119;0;2017.0;4.7;5.0;5.0;4.0;3;4;1;1
2030;239837;0;2017.0;4.7;5.0;4.0;5.0;3;4;1;1
2032;239732;0;2017.0;4.3;4.0;5.0;4.0;3;4;1;1
2033;239677;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2034;239467;0;2017.0;4.7;4.0;5.0;5.0;3;4;1;1
2035;239440;0;2017.0;4.7;5.0;5.0;4.0;3;4;1;1
2036;239425;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2037;239124;1;2017.0;4.0;4.0;4.0;4.0;3;4;1;1
2038;239050;0;2017.0;5.0;5.0;5.0;0.0;3;4;1;1
2039;239840;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2040;239860;1;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2041;239366;0;2017.0;4.0;3.0;5.0;4.0;3;4;1;1
2042;239361;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2043;239359;0;2017.0;5.0;5.0;5.0;0.0;3;4;1;1
2044;239360;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2045;239358;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2046;239348;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2047;239343;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2048;239342;1;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2049;239341;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2050;239340;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2051;239331;1;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2052;239306;0;2017.0;4.3;5.0;5.0;3.0;3;4;1;1
2053;239305;1;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2054;239304;1;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2055;239202;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2058;239317;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2060;238895;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2061;242967;1;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2062;238494;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2064;238471;0;2017.0;4.3;4.0;4.0;5.0;3;4;1;1
2067;238163;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2069;237587;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2070;238127;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2071;238126;0;2017.0;4.7;5.0;4.0;5.0;3;4;1;1
2072;238124;0;2017.0;4.7;5.0;4.0;5.0;3;4;1;1
2073;238123;0;2017.0;4.7;5.0;5.0;4.0;3;4;1;1
2074;238122;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2077;238033;1;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2078;238048;0;2017.0;4.3;4.0;4.0;5.0;3;4;1;1
2079;238031;0;2017.0;4.7;5.0;5.0;4.0;3;4;1;1
2080;238030;0;2017.0;4.7;5.0;5.0;4.0;3;4;1;1
2081;238029;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2082;237981;0;2017.0;4.0;5.0;4.0;3.0;3;4;1;1
2083;237964;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2084;237938;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2085;237956;1;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2086;237906;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2087;237902;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2088;237380;1;2017.0;4.3;4.0;4.0;5.0;3;4;1;1
2089;237748;1;2017.0;4.7;5.0;5.0;4.0;3;4;1;1
2090;237737;0;2017.0;4.7;5.0;5.0;4.0;3;4;1;1
2091;237694;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2092;237692;1;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2093;237691;1;2016.0;3.7;4.0;4.0;3.0;3;4;1;1
2094;237674;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2096;237604;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2097;237603;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2098;237601;1;2017.0;4.7;5.0;5.0;4.0;3;4;1;1
2099;237591;1;2017.0;5.0;5.0;5.0;0.0;3;4;1;1
2100;243204;1;2017.0;2.7;2.0;3.0;3.0;3;4;1;1
2101;237415;1;2017.0;4.0;4.0;5.0;3.0;3;4;1;1
2103;237258;1;2017.0;4.3;4.0;5.0;4.0;3;4;1;1
2106;237226;0;2017.0;5.0;5.0;5.0;0.0;3;4;1;1
2109;237186;1;2017.0;3.7;4.0;4.0;3.0;3;4;1;1
2111;237182;1;2017.0;4.0;4.0;5.0;3.0;3;4;1;1
2114;237086;0;2017.0;4.7;5.0;5.0;4.0;3;4;1;1
2119;242963;1;2017.0;4.0;4.0;5.0;3.0;3;4;1;1
2123;237077;1;2017.0;4.7;4.0;5.0;5.0;3;4;1;1
2125;237074;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2126;237073;1;2017.0;4.0;4.0;4.0;4.0;3;4;1;1
2127;237066;1;2017.0;4.7;5.0;5.0;4.0;3;4;1;1
2128;237051;1;2017.0;4.7;5.0;4.0;5.0;3;4;1;1
2129;237040;1;2017.0;4.0;4.0;4.0;4.0;3;4;1;1
2131;236899;1;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2132;236782;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2137;236549;0;2016.0;4.0;4.0;4.0;4.0;3;4;1;1
2138;236506;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2139;236479;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2142;236351;0;2017.0;4.7;5.0;4.0;5.0;3;4;1;1
2143;236448;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2144;236444;0;2017.0;4.3;4.0;4.0;5.0;3;4;1;1
2145;236443;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2148;236214;1;2017.0;4.3;4.0;4.0;5.0;3;4;1;1
2149;236424;1;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2150;236422;1;2017.0;4.7;5.0;4.0;5.0;3;4;1;1
2152;236415;1;2016.0;3.0;3.0;4.0;2.0;3;4;1;1
2153;236414;1;2016.0;4.7;5.0;5.0;4.0;3;4;1;1
2154;236350;1;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2156;236322;1;2016.0;4.7;5.0;5.0;4.0;3;4;1;1
2157;236321;1;2017.0;4.7;5.0;4.0;5.0;3;4;1;1
2158;236304;0;2017.0;4.7;5.0;4.0;5.0;3;4;1;1
2159;236303;0;2017.0;4.3;4.0;5.0;4.0;3;4;1;1
2160;236277;1;2017.0;3.7;4.0;3.0;4.0;3;4;1;1
2161;236276;0;2017.0;4.3;4.0;4.0;5.0;3;4;1;1
2162;236272;0;2017.0;4.0;4.0;4.0;4.0;3;4;1;1
2163;236266;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2164;236265;0;2017.0;4.3;5.0;4.0;4.0;3;4;1;1
2166;236268;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2167;236261;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2168;236257;0;2017.0;4.7;5.0;5.0;4.0;3;4;1;1
2169;236255;0;2017.0;5.0;5.0;5.0;0.0;3;4;1;1
2170;236250;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
